#TIPO_PRODUTO;TIPO_LISTA_FILA;FILA;SUBFILA;COD_ASSUNTO;ASSUNTO;SITUACAO
Empresas;LISTA;RENOVAÇÃO CBPF NACIONAL E INTERNACIONAL;RENOVAÇÃO DE CBPF DE COSMÉTICOS E SANEANTES AGUARDANDO RELATÓRIO DO ÓRGÃO COMPETENTE;70425;COSMÉTICOS, PERFUMES E PRODUTOS DE HIGIENE - Renovação de Certificação de Boas Práticas de FABRICAÇÃO para Indústrias no MERCOSUL;Aguardando inspeção
Empresas;LISTA;RENOVAÇÃO CBPF NACIONAL E INTERNACIONAL;RENOVAÇÃO DE CBPF DE COSMÉTICOS E SANEANTES AGUARDANDO RELATÓRIO DO ÓRGÃO COMPETENTE;70426;SANEANTES Domissanitários - Renovação de Certificação de Boas Práticas de FABRICAÇÃO para Indústria Nacional;Aguardando inspeção
Empresas;LISTA;RENOVAÇÃO CBPF NACIONAL E INTERNACIONAL;RENOVAÇÃO DE CBPF DE COSMÉTICOS E SANEANTES AGUARDANDO RELATÓRIO DO ÓRGÃO COMPETENTE;70427;SANEANTES Domissanitários - Renovação de Certificação de Boas Práticas de FABRICAÇÃO para Indústrias no MERCOSUL;Aguardando inspeção
Medicamento;LISTA;EQUIVALÊNCIA TERAPÊUTICA;Aguardando Inspeção;10573;CENTRO DE EQUIVALÊNCIA FARMACÊUTICA - Habilitação de Centro de Equivalência Farmacêutica;Aguardando inspeção
Medicamento;LISTA;EQUIVALÊNCIA TERAPÊUTICA;Aguardando Inspeção;1717;CERTIFICAÇÃO DE BOAS PRÁTICAS EM BIODISPONIBILIDADE/BIOEQUIVALÊNCIA - MEDICAMENTOS, para cada Estabelecimento ou Etapa do Estudo realizada pelos Centros de Biodisponibilidade/Bioequivalência no PAÍS e MERCOSUL;Aguardando inspeção
Medicamento;LISTA;EQUIVALÊNCIA TERAPÊUTICA;Aguardando Inspeção;1718;CERTIFICAÇÃO DE BOAS PRÁTICAS DE BIODISPONIBILIDADE/BIOEQUIVALÊNCIA - MEDICAMENTOS, para cada Estabelecimento ou Etapa do Estudo realizada pelos Centros de Biodisponibilidade/Bioequivalência em OUTROS PAÍSES;Aguardando inspeção
Medicamento;LISTA;EQUIVALÊNCIA TERAPÊUTICA;Estudos de Equivalência Terapêutica;10415;SIMILAR - Aditamento de estudo de biodisponibilidade relativa ou Bioisenção;Distribuído para a área responsável
Medicamento;LISTA;EQUIVALÊNCIA TERAPÊUTICA;Estudos de Equivalência Terapêutica;10416;GENÉRICO - Aditamento de estudo de biodisponibilidade relativa ou Bioisenção;Distribuído para a área responsável
Medicamento;LISTA;EQUIVALÊNCIA TERAPÊUTICA;Estudos de Equivalência Terapêutica;10846;PRODUTO BIOLÓGICO - Estudo de farmacocinética;Distribuído para a área responsável
Medicamento;LISTA;EQUIVALÊNCIA TERAPÊUTICA;Estudos de Equivalência Terapêutica;10846;PRODUTO BIOLÓGICO - Estudo de farmacocinética;Aguardando análise
Medicamento;LISTA;EQUIVALÊNCIA TERAPÊUTICA;Estudos de Equivalência Terapêutica;11487;MEDICAMENTO INOVADOR - Estudo de biodisponibilidade relativa;Distribuído para a área responsável
Medicamento;LISTA;EQUIVALÊNCIA TERAPÊUTICA;Estudos de Equivalência Terapêutica;11630;GENÉRICO - Estudo de biodisponibilidade relativa;Distribuído para a área responsável
Medicamento;LISTA;EQUIVALÊNCIA TERAPÊUTICA;Estudos de Equivalência Terapêutica;11631;GENÉRICO - Estudo de bioisenção;Distribuído para a área responsável
Medicamento;LISTA;EQUIVALÊNCIA TERAPÊUTICA;Estudos de Equivalência Terapêutica;11632;SIMILAR - Estudo de biodisponibilidade relativa;Distribuído para a área responsável
Medicamento;LISTA;EQUIVALÊNCIA TERAPÊUTICA;Estudos de Equivalência Terapêutica;11633;SIMILAR - Estudo de bioisenção;Distribuído para a área responsável
Medicamento;LISTA;EQUIVALÊNCIA TERAPÊUTICA;Estudos de Equivalência Terapêutica;557;MEDICAMENTO NOVO - Estudo de biodisponibilidade relativa;Distribuído para a área responsável
Insumo Farmacêutico;LISTA;PÓS REGISTRO DE IFA;Alteração de Solicitante de Registro;10757;Insumos Farmacêuticos Ativos - Alteração de solicitante de registro em razão de cisão, fusão, incorporação ou sucessão de empresas;Distribuído para a área responsável
Insumo Farmacêutico;LISTA;PÓS REGISTRO DE IFA;Alteração de Solicitante de Registro;10757;Insumos Farmacêuticos Ativos - Alteração de solicitante de registro em razão de cisão, fusão, incorporação ou sucessão de empresas;Aguardando análise
Empresas;FILA;AUTORIZAÇÃO DE FUNCIONAMENTO (AFE) E AUTORIZAÇÃO ESPECIAL (AE);Alteração - demais empresas (AFE/AE);70887;AE - ALTERAÇÃO - ENDEREÇO, POR ATO PÚBLICO;Aguardando análise
Empresas;FILA;AUTORIZAÇÃO DE FUNCIONAMENTO (AFE) E AUTORIZAÇÃO ESPECIAL (AE);Alteração - demais empresas (AFE/AE);70888;AFE - ALTERAÇÃO - MEDICAMENTOS E/OU INSUMOS FARMACÊUTICOS - ENDEREÇO, POR ATO PÚBLICO;Aguardando triagem e distribuição
Empresas;FILA;AUTORIZAÇÃO DE FUNCIONAMENTO (AFE) E AUTORIZAÇÃO ESPECIAL (AE);Alteração - demais empresas (AFE/AE);70888;AFE - ALTERAÇÃO - MEDICAMENTOS E/OU INSUMOS FARMACÊUTICOS - ENDEREÇO, POR ATO PÚBLICO;Distribuído para a área responsável
Empresas;FILA;AUTORIZAÇÃO DE FUNCIONAMENTO (AFE) E AUTORIZAÇÃO ESPECIAL (AE);Alteração - demais empresas (AFE/AE);70888;AFE - ALTERAÇÃO - MEDICAMENTOS E/OU INSUMOS FARMACÊUTICOS - ENDEREÇO, POR ATO PÚBLICO;Aguardando análise
Empresas;FILA;AUTORIZAÇÃO DE FUNCIONAMENTO (AFE) E AUTORIZAÇÃO ESPECIAL (AE);Alteração - demais empresas (AFE/AE);70889;AFE - ALTERAÇÃO - COSMÉTICOS, PERFUMES E PRODUTOS DE HIGIENE - ENDEREÇO, POR ATO PÚBLICO;Aguardando triagem e distribuição
Empresas;FILA;AUTORIZAÇÃO DE FUNCIONAMENTO (AFE) E AUTORIZAÇÃO ESPECIAL (AE);Alteração - demais empresas (AFE/AE);70889;AFE - ALTERAÇÃO - COSMÉTICOS, PERFUMES E PRODUTOS DE HIGIENE - ENDEREÇO, POR ATO PÚBLICO;Distribuído para a área responsável
Empresas;FILA;AUTORIZAÇÃO DE FUNCIONAMENTO (AFE) E AUTORIZAÇÃO ESPECIAL (AE);Alteração - demais empresas (AFE/AE);70889;AFE - ALTERAÇÃO - COSMÉTICOS, PERFUMES E PRODUTOS DE HIGIENE - ENDEREÇO, POR ATO PÚBLICO;Aguardando análise
Empresas;FILA;AUTORIZAÇÃO DE FUNCIONAMENTO (AFE) E AUTORIZAÇÃO ESPECIAL (AE);Alteração - demais empresas (AFE/AE);7089;AE - ALTERAÇÃO - MEDICAMENTOS E INSUMOS FARMACÊUTICOS - EXPORTADORA DO PRODUTO SUJEITO A CONTROLE ESPECIAL - RAZÃO SOCIAL;Distribuído para a área responsável
Empresas;FILA;AUTORIZAÇÃO DE FUNCIONAMENTO (AFE) E AUTORIZAÇÃO ESPECIAL (AE);Alteração - demais empresas (AFE/AE);7089;AE - ALTERAÇÃO - MEDICAMENTOS E INSUMOS FARMACÊUTICOS - EXPORTADORA DO PRODUTO SUJEITO A CONTROLE ESPECIAL - RAZÃO SOCIAL;Aguardando análise
Empresas;FILA;AUTORIZAÇÃO DE FUNCIONAMENTO (AFE) E AUTORIZAÇÃO ESPECIAL (AE);Alteração - demais empresas (AFE/AE);70890;AFE - ALTERAÇÃO - PRODUTOS PARA SAÚDE - ENDEREÇO, POR ATO PÚBLICO;Aguardando triagem e distribuição
Empresas;FILA;AUTORIZAÇÃO DE FUNCIONAMENTO (AFE) E AUTORIZAÇÃO ESPECIAL (AE);Alteração - demais empresas (AFE/AE);70890;AFE - ALTERAÇÃO - PRODUTOS PARA SAÚDE - ENDEREÇO, POR ATO PÚBLICO;Distribuído para a área responsável
Empresas;FILA;AUTORIZAÇÃO DE FUNCIONAMENTO (AFE) E AUTORIZAÇÃO ESPECIAL (AE);Alteração - demais empresas (AFE/AE);70890;AFE - ALTERAÇÃO - PRODUTOS PARA SAÚDE - ENDEREÇO, POR ATO PÚBLICO;Aguardando análise
Empresas;FILA;AUTORIZAÇÃO DE FUNCIONAMENTO (AFE) E AUTORIZAÇÃO ESPECIAL (AE);Alteração - demais empresas (AFE/AE);70891;AFE - ALTERAÇÃO - SANEANTES DOMISSANITÁRIOS - ENDEREÇO, POR ATO PÚBLICO;Aguardando triagem e distribuição
Empresas;FILA;AUTORIZAÇÃO DE FUNCIONAMENTO (AFE) E AUTORIZAÇÃO ESPECIAL (AE);Alteração - demais empresas (AFE/AE);70891;AFE - ALTERAÇÃO - SANEANTES DOMISSANITÁRIOS - ENDEREÇO, POR ATO PÚBLICO;Distribuído para a área responsável
Empresas;FILA;AUTORIZAÇÃO DE FUNCIONAMENTO (AFE) E AUTORIZAÇÃO ESPECIAL (AE);Alteração - demais empresas (AFE/AE);70891;AFE - ALTERAÇÃO - SANEANTES DOMISSANITÁRIOS - ENDEREÇO, POR ATO PÚBLICO;Aguardando análise
Empresas;FILA;AUTORIZAÇÃO DE FUNCIONAMENTO (AFE) E AUTORIZAÇÃO ESPECIAL (AE);Alteração - demais empresas (AFE/AE);70893;AFE - ALTERAÇÃO – MEDICAMENTOS E/OU INSUMOS FARMACÊUTICOS  - MODIFICAÇÃO NA EXTENSÃO DO CNPJ DA MATRIZ, EXCLUSIVAMENTE EM VIRTUDE DO ATO DECLARATÓRIO EXECUTIVO Nº 34/2007 DA RECEITA FEDERAL DO BRASIL;Aguardando triagem e distribuição
Empresas;FILA;AUTORIZAÇÃO DE FUNCIONAMENTO (AFE) E AUTORIZAÇÃO ESPECIAL (AE);Alteração - demais empresas (AFE/AE);70893;AFE - ALTERAÇÃO – MEDICAMENTOS E/OU INSUMOS FARMACÊUTICOS  - MODIFICAÇÃO NA EXTENSÃO DO CNPJ DA MATRIZ, EXCLUSIVAMENTE EM VIRTUDE DO ATO DECLARATÓRIO EXECUTIVO Nº 34/2007 DA RECEITA FEDERAL DO BRASIL;Distribuído para a área responsável
Empresas;FILA;AUTORIZAÇÃO DE FUNCIONAMENTO (AFE) E AUTORIZAÇÃO ESPECIAL (AE);Alteração - demais empresas (AFE/AE);70893;AFE - ALTERAÇÃO – MEDICAMENTOS E/OU INSUMOS FARMACÊUTICOS  - MODIFICAÇÃO NA EXTENSÃO DO CNPJ DA MATRIZ, EXCLUSIVAMENTE EM VIRTUDE DO ATO DECLARATÓRIO EXECUTIVO Nº 34/2007 DA RECEITA FEDERAL DO BRASIL;Aguardando análise
Empresas;FILA;AUTORIZAÇÃO DE FUNCIONAMENTO (AFE) E AUTORIZAÇÃO ESPECIAL (AE);Alteração - demais empresas (AFE/AE);70894;AFE - ALTERAÇÃO – COSMÉTICOS, PERFUMES E PRODUTOS DE HIGIENE - MODIFICAÇÃO NA EXTENSÃO DO CNPJ DA MATRIZ, EXCLUSIVAMENTE EM VIRTUDE DO ATO DECLARATÓRIO EXECUTIVO Nº 34/2007 DA RECEITA FEDERAL DO BRASIL;Aguardando triagem e distribuição
Empresas;FILA;AUTORIZAÇÃO DE FUNCIONAMENTO (AFE) E AUTORIZAÇÃO ESPECIAL (AE);Alteração - demais empresas (AFE/AE);70894;AFE - ALTERAÇÃO – COSMÉTICOS, PERFUMES E PRODUTOS DE HIGIENE - MODIFICAÇÃO NA EXTENSÃO DO CNPJ DA MATRIZ, EXCLUSIVAMENTE EM VIRTUDE DO ATO DECLARATÓRIO EXECUTIVO Nº 34/2007 DA RECEITA FEDERAL DO BRASIL;Distribuído para a área responsável
Empresas;FILA;AUTORIZAÇÃO DE FUNCIONAMENTO (AFE) E AUTORIZAÇÃO ESPECIAL (AE);Alteração - demais empresas (AFE/AE);70894;AFE - ALTERAÇÃO – COSMÉTICOS, PERFUMES E PRODUTOS DE HIGIENE - MODIFICAÇÃO NA EXTENSÃO DO CNPJ DA MATRIZ, EXCLUSIVAMENTE EM VIRTUDE DO ATO DECLARATÓRIO EXECUTIVO Nº 34/2007 DA RECEITA FEDERAL DO BRASIL;Aguardando análise
Empresas;FILA;AUTORIZAÇÃO DE FUNCIONAMENTO (AFE) E AUTORIZAÇÃO ESPECIAL (AE);Alteração - demais empresas (AFE/AE);70895;AFE - ALTERAÇÃO – PRODUTOS PARA SAÚDE - MODIFICAÇÃO NA EXTENSÃO DO CNPJ DA MATRIZ, EXCLUSIVAMENTE EM VIRTUDE DO ATO DECLARATÓRIO EXECUTIVO Nº 34/2007 DA RECEITA FEDERAL DO BRASIL;Aguardando triagem e distribuição
Empresas;FILA;AUTORIZAÇÃO DE FUNCIONAMENTO (AFE) E AUTORIZAÇÃO ESPECIAL (AE);Alteração - demais empresas (AFE/AE);70895;AFE - ALTERAÇÃO – PRODUTOS PARA SAÚDE - MODIFICAÇÃO NA EXTENSÃO DO CNPJ DA MATRIZ, EXCLUSIVAMENTE EM VIRTUDE DO ATO DECLARATÓRIO EXECUTIVO Nº 34/2007 DA RECEITA FEDERAL DO BRASIL;Distribuído para a área responsável
Empresas;FILA;AUTORIZAÇÃO DE FUNCIONAMENTO (AFE) E AUTORIZAÇÃO ESPECIAL (AE);Alteração - demais empresas (AFE/AE);70895;AFE - ALTERAÇÃO – PRODUTOS PARA SAÚDE - MODIFICAÇÃO NA EXTENSÃO DO CNPJ DA MATRIZ, EXCLUSIVAMENTE EM VIRTUDE DO ATO DECLARATÓRIO EXECUTIVO Nº 34/2007 DA RECEITA FEDERAL DO BRASIL;Aguardando análise
Empresas;FILA;AUTORIZAÇÃO DE FUNCIONAMENTO (AFE) E AUTORIZAÇÃO ESPECIAL (AE);Alteração - demais empresas (AFE/AE);70896;AFE - ALTERAÇÃO – SANEANTES DOMISSANITÁRIOS - MODIFICAÇÃO NA EXTENSÃO DO CNPJ DA MATRIZ, EXCLUSIVAMENTE EM VIRTUDE DO ATO DECLARATÓRIO EXECUTIVO Nº 34/2007 DA RECEITA FEDERAL DO BRASIL;Aguardando triagem e distribuição
Empresas;FILA;AUTORIZAÇÃO DE FUNCIONAMENTO (AFE) E AUTORIZAÇÃO ESPECIAL (AE) EM PAF E RECINTOS ALFANDEGADOS;Demais petições relacionadas a AFE/AE em PAF ;9714;PAF - AFE de prestadora de serviço de importação por conta e ordem de terceiro de produtos para saúde e para diagnostico in vitro;Distribuído para a área responsável
Cosmético;FILA;Avaliação de Substâncias;Alisantes / Ondulantes;2337;Avaliação de Novo Ativo Alisante e/ou Ondulador (Ativo Novo Isolado ou Combinado com Ativo Novo ou Já Permitido);Distribuído para a área responsável
Cosmético;FILA;Avaliação de Substâncias;Alisantes / Ondulantes;2337;Avaliação de Novo Ativo Alisante e/ou Ondulador (Ativo Novo Isolado ou Combinado com Ativo Novo ou Já Permitido);Aguardando análise
Cosmético;FILA;Avaliação de Substâncias;Alisantes / Ondulantes;2338;Avaliação de Uso Combinado de Ativos Alisantes e/ou Onduladores Já Permitidos (Ativos que Reagem entre Si);Distribuído para a área responsável
Cosmético;FILA;Avaliação de Substâncias;Alisantes / Ondulantes;2338;Avaliação de Uso Combinado de Ativos Alisantes e/ou Onduladores Já Permitidos (Ativos que Reagem entre Si);Aguardando análise
Cosmético;FILA;Avaliação de Substâncias;Alisantes / Ondulantes;2339;Avaliação de Uso Combinado de Ativos Alisantes e/ou Onduladores Já Permitidos (Ativos que Não Reagem entre Si);Distribuído para a área responsável
Cosmético;FILA;Avaliação de Substâncias;Alisantes / Ondulantes;2339;Avaliação de Uso Combinado de Ativos Alisantes e/ou Onduladores Já Permitidos (Ativos que Não Reagem entre Si);Aguardando análise
Cosmético;FILA;Avaliação de Substâncias;Alisantes / Ondulantes;2340;Avaliação de Alteração das Condições de Ativo Alisante e/ou Ondulador Já Permitido (Ativo Isolado ou Combinação de Ativos);Distribuído para a área responsável
Cosmético;FILA;Avaliação de Substâncias;Alisantes / Ondulantes;2340;Avaliação de Alteração das Condições de Ativo Alisante e/ou Ondulador Já Permitido (Ativo Isolado ou Combinação de Ativos);Aguardando análise
Saneantes;FILA;Avaliação de Substâncias;Inclusão/Autorização de Monografia;30013;Inclusão/Autorização de Uso Domissanitário na Monografia do Ingrediente Ativo;Distribuído para a área responsável
Saneantes;FILA;Avaliação de Substâncias;Inclusão/Autorização de Monografia;30013;Inclusão/Autorização de Uso Domissanitário na Monografia do Ingrediente Ativo;Aguardando análise
Saneantes;FILA;Avaliação de Substâncias;Inclusão/Autorização de Monografia;30018;SANEANTES - Autorização de Ativo Novo - Uso Domissanitário;Distribuído para a área responsável
Saneantes;FILA;Avaliação de Substâncias;Inclusão/Autorização de Monografia;30018;SANEANTES - Autorização de Ativo Novo - Uso Domissanitário;Aguardando análise
Saneantes;FILA;Avaliação de Substâncias;Inclusão/Autorização de Monografia;30019;SANEANTES - Alteração de Monografia do Ativo - Uso Domissanitário;Distribuído para a área responsável
Saneantes;FILA;Avaliação de Substâncias;Inclusão/Autorização de Monografia;30019;SANEANTES - Alteração de Monografia do Ativo - Uso Domissanitário;Aguardando análise
Medicamento;FILA;PRODUTOS DE TERAPIA AVANÇADA - CBPF;CBPF - Nacional e Internacional;11821;Produto de Terapia Avançada - Certificação de Boas Práticas de Fabricação de Componente Ativo de Produto de Terapia Gênica de indústria internacional;Distribuído para a área responsável
Medicamento;FILA;PRODUTOS DE TERAPIA AVANÇADA - CBPF;CBPF - Nacional e Internacional;11822;Produto de Terapia Avançada - Certificação de Boas Práticas de Fabricação de Produto de Terapia Gênica de indústria internacional;Distribuído para a área responsável
Medicamento;FILA;PRODUTOS DE TERAPIA AVANÇADA - CBPF;CBPF - Nacional e Internacional;11823;Produto de Terapia Avançada - Certificação de Boas Práticas de Fabricação de Componente Ativo de Produto de Terapia Gênica de indústria nacional;Distribuído para a área responsável
Medicamento;FILA;PRODUTOS DE TERAPIA AVANÇADA - CBPF;CBPF - Nacional e Internacional;11824;Produto de Terapia Avançada - Certificação de Boas Práticas de Fabricação de  Produto de Terapia Gênica de indústria nacional;Distribuído para a área responsável
Medicamento;FILA;PRODUTOS DE TERAPIA AVANÇADA - CBPF;CBPF - Nacional e Internacional;11825;Produto de Terapia Avançada - Certificação de Boas Práticas de Fabricação de Componente Ativo de  Produto de Terapia Celular Avançada de indústria internacional;Distribuído para a área responsável
Medicamento;FILA;PRODUTOS DE TERAPIA AVANÇADA - CBPF;CBPF - Nacional e Internacional;11826;Produto de Terapia Avançada - Certificação de Boas Práticas de Fabricação de Componente Ativo de Produto de Terapia Celular Avançada de indústria nacional;Distribuído para a área responsável
Medicamento;FILA;PRODUTOS DE TERAPIA AVANÇADA - CBPF;CBPF - Nacional e Internacional;11827;Produto de Terapia Avançada - Certificação de Boas Práticas de Fabricação de Produto de Terapia Celular Avançada de indústria internacional;Distribuído para a área responsável
Medicamento;FILA;PRODUTOS DE TERAPIA AVANÇADA - CBPF;CBPF - Nacional e Internacional;11828;Produto de Terapia Avançada - Certificação de Boas Práticas de Fabricação de Produto de Terapia Celular Avançada de indústria nacional;Distribuído para a área responsável
Medicamento;FILA;PRODUTOS DE TERAPIA AVANÇADA - CBPF;CBPF - Nacional e Internacional;11829;Produto de Terapia Avançada - Certificação de Boas Práticas de Fabricação de Componente Ativo Produto de Engenharia Tecidual de indústria internacional;Distribuído para a área responsável
Medicamento;FILA;PRODUTOS DE TERAPIA AVANÇADA - CBPF;CBPF - Nacional e Internacional;11830;Produto de Terapia Avançada - Certificação de Boas Práticas de Fabricação de Componente Ativo Produto de Engenharia Tecidual de indústria nacional;Distribuído para a área responsável
Medicamento;FILA;PRODUTOS DE TERAPIA AVANÇADA - CBPF;CBPF - Nacional e Internacional;11831;Produto de Terapia Avançada - Certificação de Boas Práticas de Fabricação de Produto de Engenharia Tecidual de indústria internacional;Distribuído para a área responsável
Medicamento;FILA;PRODUTOS DE TERAPIA AVANÇADA - CBPF;CBPF - Nacional e Internacional;11835;Produto de Terapia Avançada - Certificação de Boas Práticas de Distribuição e Armazenagem;Distribuído para a área responsável
Medicamento;FILA;PRODUTOS DE TERAPIA AVANÇADA - CBPF;CBPF RENOVAÇÃO - Nacional e Internacional;11836;Produto de Terapia Avançada - Renovação (Certificação de BPF) de Produto de Terapia Gênica de indústria nacional;Distribuído para a área responsável
Medicamento;FILA;PRODUTOS DE TERAPIA AVANÇADA - CBPF;CBPF RENOVAÇÃO - Nacional e Internacional;11837;Produto de Terapia Avançada - Renovação (Certificação de BPF) de Produto de Terapia Gênica de indústria internacional;Distribuído para a área responsável
Medicamento;FILA;PRODUTOS DE TERAPIA AVANÇADA - CBPF;CBPF RENOVAÇÃO - Nacional e Internacional;11838;Produto de Terapia Avançada - Renovação (Certificação de BPF) de Produto de Terapia Celular Avançada de Indústria Internacional;Distribuído para a área responsável
Empresas;LISTA;PRODUTOS CONTROLADOS;AEX - Autorização de Exportação de Substância/Medicamento;7654;PRODUTOS CONTROLADOS - Autorização de Exportação de Substância/Medicamento;Distribuído para a área responsável
Empresas;LISTA;PRODUTOS CONTROLADOS;AEX - Autorização de Exportação de Substância/Medicamento;7654;PRODUTOS CONTROLADOS - Autorização de Exportação de Substância/Medicamento;Aguardando análise
Empresas;LISTA;PRODUTOS CONTROLADOS;Original da Autorização de Importação emitida pela autoridade competente do país importador;70272;PRODUTOS CONTROLADOS - Original da Autorização de Importação emitida pela autoridade competente do país importador;Distribuído para a área responsável
Empresas;LISTA;PRODUTOS CONTROLADOS;Original da Autorização de Importação emitida pela autoridade competente do país importador;70272;PRODUTOS CONTROLADOS - Original da Autorização de Importação emitida pela autoridade competente do país importador;Aguardando análise
Insumo Farmacêutico;LISTA;CADIFA;Solicitação de CADIFA Associada | Associated CADIFA Application ;11637;CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application;Distribuído para a área responsável
Insumo Farmacêutico;LISTA;CADIFA;Solicitação de CADIFA Associada | Associated CADIFA Application ;11637;CADIFA - Solicitação de CADIFA Associada | Associated CADIFA Application;Aguardando análise
Medicamento;LISTA;Enquadramento de Medicamento Isento de Prescrição;Enquadramento de Medicamento Isento de Prescrição ou Reenquadramento sob Prescrição;11190;Solicitação de enquadramento de medicamento como isento de prescrição ou reenquadramento sob prescrição.;Distribuído para a área responsável
Medicamento;LISTA;Enquadramento de Medicamento Isento de Prescrição;Enquadramento de Medicamento Isento de Prescrição ou Reenquadramento sob Prescrição;11190;Solicitação de enquadramento de medicamento como isento de prescrição ou reenquadramento sob prescrição.;Aguardando análise
Medicamento;LISTA;Bula, Rotulagem e Nome Comercial;Análise de bula, dizeres de rotulagem e nome comercial;11212;GENÉRICO/SIMILAR - Documentação para análise de bula, dizeres de rotulagem e nome comercial;Distribuído para a área responsável
Medicamento;LISTA;Bula, Rotulagem e Nome Comercial;Análise de bula, dizeres de rotulagem e nome comercial;11213;NOVO - Documentação para análise de bula, dizeres de rotulagem e nome comercial;Distribuído para a área responsável
Medicamento;LISTA;Bula, Rotulagem e Nome Comercial;Análise de bula, dizeres de rotulagem e nome comercial;11403;RADIOFÁRMACO - Documentação para análise de bula, dizeres de rotulagem e nome comercial;Distribuído para a área responsável
Medicamento;LISTA;Bula, Rotulagem e Nome Comercial;Análise de bula, dizeres de rotulagem e nome comercial;11404;DINAMIZADO - Documentação para análise de bula, dizeres de rotulagem e nome comercial;Distribuído para a área responsável
Medicamento;LISTA;Bula, Rotulagem e Nome Comercial;Análise de bula, dizeres de rotulagem e nome comercial;11405;ESPECÍFICO - Documentação para análise de bula, dizeres de rotulagem e nome comercial;Distribuído para a área responsável
Medicamento;LISTA;Bula, Rotulagem e Nome Comercial;Análise de bula, dizeres de rotulagem e nome comercial;11406;FITOTERÁPICO - Documentação para análise de bula, dizeres de rotulagem e nome comercial;Distribuído para a área responsável
